publish_time,sentiment
2021/7/26 14:46,0
2021/7/26 14:46,1
2021/7/26 14:46,0
2021/7/26 14:46,0
2021/7/26 14:46,1
2021/7/26 14:47,1
2021/7/26 14:47,0
2021/7/26 14:47,1
2021/7/26 14:47,0
2021/7/26 14:47,1
2021/7/26 14:47,1
2021/7/26 14:47,1
2021/7/26 14:48,0
2021/7/26 14:48,0
2021/7/26 14:48,1
2021/7/26 14:48,1
2021/7/26 14:48,0
2021/7/26 14:48,0
2021/7/26 14:48,1
2021/7/26 14:48,1
2021/7/26 14:48,0
2021/7/26 14:49,0
2021/7/26 14:49,1
2021/7/26 14:49,0
2021/7/26 14:49,1
2021/7/26 14:49,1
2021/7/26 14:49,1
2021/7/26 14:49,0
2021/7/26 14:50,0
2021/7/26 14:50,0
2021/7/26 14:50,0
2021/7/26 14:50,1
2021/7/26 14:50,1
2021/7/26 14:50,1
2021/7/26 14:50,1
2021/7/26 14:51,1
2021/7/26 14:51,0
2021/7/26 14:51,1
2021/7/26 14:51,0
2021/7/26 14:51,0
2021/7/26 14:51,1
2021/7/26 14:51,1
2021/7/26 14:51,1
2021/7/26 14:51,1
2021/7/26 14:52,0
2021/7/26 14:52,0
2021/7/26 14:52,1
2021/7/26 14:52,0
2021/7/26 14:52,1
2021/7/26 14:53,1
2021/7/26 14:53,1
2021/7/26 14:53,1
2021/7/26 14:53,1
2021/7/26 14:53,0
2021/7/26 14:53,1
2021/7/26 14:53,0
2021/7/26 14:53,0
2021/7/26 14:53,0
2021/7/26 14:53,1
2021/7/26 14:53,1
2021/7/26 14:53,1
2021/7/26 14:53,0
2021/7/26 14:53,1
2021/7/26 14:53,1
2021/7/26 14:54,1
2021/7/26 14:54,0
2021/7/26 14:54,1
2021/7/26 14:54,0
2021/7/26 14:54,1
2021/7/26 14:54,1
2021/7/26 14:54,1
2021/7/26 14:54,1
2021/7/26 14:54,1
2021/7/26 14:54,1
2021/7/26 14:54,1
2021/7/26 14:54,1
2021/7/26 14:54,1
2021/7/26 14:54,0
2021/7/26 14:54,1
2021/7/26 14:54,0
2021/7/26 14:54,1
2021/7/26 14:54,0
2021/7/26 14:55,1
2021/7/26 14:55,0
2021/7/26 14:55,1
2021/7/26 14:55,1
2021/7/26 14:55,1
2021/7/26 14:55,1
2021/7/26 14:55,1
2021/7/26 14:55,1
2021/7/26 14:55,1
2021/7/26 14:55,0
2021/7/26 14:55,1
2021/7/26 14:55,0
2021/7/26 14:55,1
2021/7/26 14:55,1
2021/7/26 14:56,1
2021/7/26 14:56,1
2021/7/26 14:56,1
2021/7/26 14:56,1
2021/7/26 14:56,0
2021/7/26 14:56,1
2021/7/26 14:56,0
2021/7/26 14:56,1
2021/7/26 14:56,1
2021/7/26 14:56,0
2021/7/26 14:57,0
2021/7/26 14:57,0
2021/7/26 14:57,0
2021/7/26 14:57,0
2021/7/26 14:57,0
2021/7/26 14:57,1
2021/7/26 14:57,0
2021/7/26 14:57,1
2021/7/26 14:57,0
2021/7/26 14:57,1
2021/7/26 14:58,0
2021/7/26 14:58,1
2021/7/26 14:58,1
2021/7/26 14:58,1
2021/7/26 14:58,1
2021/7/26 14:58,0
2021/7/26 14:58,1
2021/7/26 14:58,1
2021/7/26 14:58,1
2021/7/26 14:58,1
2021/7/26 14:58,1
2021/7/26 14:58,1
2021/7/26 14:58,1
2021/7/26 14:58,1
2021/7/26 14:58,0
2021/7/26 14:59,0
2021/7/26 14:59,1
2021/7/26 14:59,1
2021/7/26 14:59,0
2021/7/26 14:59,1
2021/7/26 14:59,0
2021/7/26 15:12,1
2021/7/26 15:12,1
2021/7/26 15:12,0
2021/7/26 15:12,1
2021/7/26 15:13,0
2021/7/26 15:13,1
2021/7/26 15:13,1
2021/7/26 15:13,1
2021/7/26 15:14,1
2021/7/26 15:14,1
2021/7/26 15:14,0
2021/7/26 15:14,1
2021/7/26 15:14,1
2021/7/26 15:14,1
2021/7/26 15:16,1
2021/7/26 15:16,1
2021/7/26 15:16,0
2021/7/26 15:16,0
2021/7/26 15:16,1
2021/7/26 15:16,1
2021/7/26 15:16,1
2021/7/26 15:16,1
2021/7/26 15:16,1
2021/7/26 15:16,0
2021/7/26 15:16,1
2021/7/26 15:17,0
2021/7/26 15:17,0
2021/7/26 15:17,1
2021/7/26 15:17,0
2021/7/26 15:17,1
2021/7/26 15:17,0
2021/7/26 15:17,0
2021/7/26 15:18,1
2021/7/26 15:18,1
2021/7/26 15:18,1
2021/7/26 15:18,1
2021/7/26 15:19,1
2021/7/26 15:19,1
2021/7/26 15:19,1
2021/7/26 15:19,1
2021/7/26 15:19,1
2021/7/26 15:19,1
2021/7/26 15:19,1
2021/7/26 15:19,1
2021/7/26 15:20,1
2021/7/26 15:20,1
2021/7/26 15:20,1
2021/7/26 15:20,1
2021/7/26 15:20,0
2021/7/26 15:20,1
2021/7/26 15:20,0
2021/7/26 15:21,0
2021/7/26 15:21,1
2021/7/26 15:21,1
2021/7/26 15:21,1
2021/7/26 15:21,1
2021/7/26 15:21,1
2021/7/26 15:21,1
2021/7/26 15:22,0
2021/7/26 15:22,1
2021/7/26 15:22,0
2021/7/26 15:22,1
2021/7/26 15:22,0
2021/7/26 15:22,0
2021/7/26 15:23,1
2021/7/26 15:23,0
2021/7/26 15:23,1
2021/7/26 15:23,0
2021/7/26 15:23,0
2021/7/26 15:24,1
2021/7/26 15:24,1
2021/7/26 15:24,1
2021/7/26 15:24,0
2021/7/26 15:24,1
2021/7/26 15:24,0
2021/7/26 15:24,0
2021/7/26 15:24,1
2021/7/26 15:24,1
2021/7/26 15:24,0
2021/7/26 15:25,0
2021/7/26 15:25,0
2021/7/26 15:25,1
2021/7/26 15:25,1
2021/7/26 15:25,1
2021/7/26 15:25,1
2021/7/26 15:25,0
2021/7/26 15:25,0
2021/7/26 15:25,0
2021/7/26 15:26,1
2021/7/26 15:26,1
2021/7/26 15:26,1
2021/7/26 15:26,0
2021/7/26 15:26,0
2021/7/26 15:26,1
2021/7/26 15:26,0
2021/7/26 15:26,0
2021/7/26 15:26,1
2021/7/26 15:26,1
2021/7/26 15:26,0
2021/7/26 15:26,0
2021/7/26 15:27,1
2021/7/26 15:27,0
2021/7/26 15:27,1
2021/7/26 15:27,1
2021/7/26 15:27,1
2021/7/26 15:27,0
2021/7/26 15:27,1
2021/7/26 15:27,1
2021/7/26 15:28,1
2021/7/26 15:28,1
2021/7/26 15:28,1
2021/7/26 15:28,1
2021/7/26 15:28,1
2021/7/26 15:28,1
2021/7/26 15:28,1
2021/7/26 15:28,0
2021/7/26 15:28,1
2021/7/26 15:28,1
2021/7/26 15:28,0
2021/7/26 15:28,1
2021/7/26 15:28,1
2021/7/26 15:28,1
2021/7/26 15:28,0
2021/7/26 15:28,0
2021/7/26 15:28,0
2021/7/26 15:28,1
2021/7/26 15:28,1
2021/7/26 15:28,1
2021/7/26 15:29,1
2021/7/26 15:29,1
2021/7/26 15:29,1
2021/7/26 15:30,0
2021/7/26 15:30,0
2021/7/26 15:30,1
2021/7/26 15:30,0
2021/7/26 15:30,1
2021/7/26 15:30,1
2021/7/26 15:30,0
2021/7/26 15:30,1
2021/7/26 15:30,1
2021/7/26 15:30,1
2021/7/26 15:30,0
2021/7/26 15:30,1
2021/7/26 15:30,0
2021/7/26 15:30,0
2021/7/26 15:31,1
2021/7/26 15:31,1
2021/7/26 15:31,1
2021/7/26 15:31,1
2021/7/26 15:31,0
2021/7/26 15:31,1
2021/7/26 15:31,0
2021/7/26 15:31,0
2021/7/26 15:31,0
2021/7/26 15:32,1
2021/7/26 15:32,1
2021/7/26 15:32,1
2021/7/26 15:32,1
2021/7/26 15:32,1
2021/7/26 15:32,0
2021/7/26 15:32,1
2021/7/26 15:32,1
2021/7/26 15:32,0
2021/7/26 15:32,1
2021/7/26 15:32,1
2021/7/26 15:32,1
2021/7/26 15:33,0
2021/7/26 15:33,1
2021/7/26 15:33,1
2021/7/26 15:33,0
2021/7/26 15:33,0
2021/7/26 15:33,0
2021/7/26 15:33,0
2021/7/26 15:33,1
2021/7/26 15:33,1
2021/7/26 15:33,0
2021/7/26 15:33,0
2021/7/26 15:33,1
2021/7/26 15:33,1
2021/7/26 15:34,1
2021/7/26 15:34,1
2021/7/26 15:34,0
2021/7/26 15:34,1
2021/7/26 15:34,0
2021/7/26 15:34,1
2021/7/26 15:34,0
2021/7/26 15:35,1
2021/7/26 15:35,1
2021/7/26 15:35,0
2021/7/26 15:35,1
2021/7/26 15:35,0
2021/7/26 15:35,1
2021/7/26 15:35,1
2021/7/26 15:35,0
2021/7/26 15:36,1
2021/7/26 15:36,1
2021/7/26 15:36,0
2021/7/26 15:36,1
2021/7/26 15:36,0
2021/7/26 15:36,1
2021/7/26 15:36,1
2021/7/26 15:36,0
2021/7/26 15:36,1
2021/7/26 15:36,1
2021/7/26 15:37,0
2021/7/26 15:37,0
2021/7/26 15:37,0
2021/7/26 15:37,0
2021/7/26 15:37,1
2021/7/26 15:38,0
2021/7/26 15:38,1
2021/7/26 15:38,0
2021/7/26 15:38,1
2021/7/26 15:38,1
2021/7/26 15:38,1
2021/7/26 15:38,0
2021/7/26 15:39,1
2021/7/26 15:39,1
2021/7/26 15:39,0
2021/7/26 15:39,0
2021/7/26 15:39,0
2021/7/26 15:39,1
2021/7/26 15:39,1
2021/7/26 15:39,1
2021/7/26 15:40,0
2021/7/26 15:40,0
2021/7/26 15:40,1
2021/7/26 15:40,1
2021/7/26 15:40,0
2021/7/26 15:40,0
2021/7/26 15:40,1
2021/7/26 15:40,0
2021/7/26 15:41,0
2021/7/26 15:41,1
2021/7/26 15:41,1
2021/7/26 15:41,0
2021/7/26 15:41,0
2021/7/26 15:41,1
2021/7/26 15:41,1
2021/7/26 15:41,1
2021/7/26 15:41,0
2021/7/26 15:42,0
2021/7/26 15:42,0
2021/7/26 15:42,0
2021/7/26 15:42,0
2021/7/26 15:42,1
2021/7/26 15:42,0
2021/7/26 15:42,0
2021/7/26 15:42,0
2021/7/26 15:42,1
2021/7/26 15:42,1
2021/7/26 15:43,0
2021/7/26 15:43,0
2021/7/26 15:43,1
2021/7/26 15:43,0
2021/7/26 15:43,1
2021/7/26 15:43,1
2021/7/26 15:43,1
2021/7/26 15:43,1
2021/7/26 15:43,0
2021/7/26 15:43,1
2021/7/26 15:43,0
2021/7/26 15:44,0
2021/7/26 15:44,1
2021/7/26 15:44,0
2021/7/26 15:44,1
2021/7/26 15:44,1
2021/7/26 15:44,1
2021/7/26 15:45,1
2021/7/26 15:45,1
2021/7/26 15:45,0
2021/7/26 15:45,1
2021/7/26 15:45,1
2021/7/26 15:45,0
2021/7/26 15:45,0
2021/7/26 15:45,1
2021/7/26 15:45,0
2021/7/26 15:45,0
2021/7/26 15:46,0
2021/7/26 15:46,1
2021/7/26 15:46,1
2021/7/26 15:46,1
2021/7/26 15:46,1
2021/7/26 15:46,0
2021/7/26 15:46,1
2021/7/26 15:46,1
2021/7/26 15:46,0
2021/7/26 15:46,0
2021/7/26 15:47,1
2021/7/26 15:47,1
2021/7/26 15:47,1
2021/7/26 15:47,1
2021/7/26 15:47,1
2021/7/26 15:47,1
2021/7/26 15:47,1
2021/7/26 15:47,0
2021/7/26 15:47,1
2021/7/26 15:47,1
2021/7/26 15:47,1
2021/7/26 15:47,0
2021/7/26 15:48,0
2021/7/26 15:48,1
2021/7/26 15:48,0
2021/7/26 15:48,1
2021/7/26 15:48,1
2021/7/26 15:48,0
2021/7/26 15:48,1
2021/7/26 15:48,0
2021/7/26 15:48,1
2021/7/26 15:49,0
2021/7/26 15:49,1
2021/7/26 15:49,1
2021/7/26 15:49,0
2021/7/26 15:49,1
2021/7/26 15:49,1
2021/7/26 15:49,1
2021/7/26 15:49,1
2021/7/26 15:49,0
2021/7/26 15:49,0
2021/7/26 15:49,1
2021/7/26 15:49,1
2021/7/26 15:49,1
2021/7/26 15:49,0
2021/7/26 15:49,1
2021/7/26 15:50,1
2021/7/26 15:50,1
2021/7/26 15:50,1
2021/7/26 15:50,1
2021/7/26 15:50,1
2021/7/26 15:50,0
2021/7/26 15:50,1
2021/7/26 15:50,1
2021/7/26 15:50,1
2021/7/26 15:50,1
2021/7/26 15:50,1
2021/7/26 15:50,1
2021/7/26 15:51,1
2021/7/26 15:51,1
2021/7/26 15:51,0
2021/7/26 15:51,0
2021/7/26 15:51,1
2021/7/26 15:51,0
2021/7/26 15:51,0
2021/7/26 15:51,0
2021/7/26 15:51,0
2021/7/26 15:51,0
2021/7/26 15:51,1
2021/7/26 15:51,0
2021/7/26 15:51,0
2021/7/26 15:51,1
2021/7/26 15:52,1
2021/7/26 15:52,1
2021/7/26 15:52,1
2021/7/26 15:52,1
2021/7/26 15:52,0
2021/7/26 15:52,0
2021/7/26 15:53,1
2021/7/26 15:53,1
2021/7/26 15:53,1
2021/7/26 15:53,0
2021/7/26 15:53,1
2021/7/26 15:53,1
2021/7/26 15:53,1
2021/7/26 15:54,0
2021/7/26 15:54,1
2021/7/26 15:54,0
2021/7/26 15:54,1
2021/7/26 15:54,0
2021/7/26 15:54,1
2021/7/26 15:54,0
2021/7/26 15:54,0
2021/7/26 15:54,0
2021/7/26 15:54,1
2021/7/26 15:55,0
2021/7/26 15:55,1
2021/7/26 15:55,1
2021/7/26 15:55,0
2021/7/26 15:55,1
2021/7/26 15:55,1
2021/7/26 15:55,0
2021/7/26 15:55,1
2021/7/26 15:55,1
2021/7/26 15:56,1
2021/7/26 15:56,1
2021/7/26 15:56,1
2021/7/26 15:56,0
2021/7/26 15:56,1
2021/7/26 15:56,1
2021/7/26 15:56,1
2021/7/26 15:56,0
2021/7/26 15:56,1
2021/7/26 15:56,1
2021/7/26 15:56,0
2021/7/26 15:56,1
2021/7/26 15:57,1
2021/7/26 15:57,1
2021/7/26 15:57,1
2021/7/26 15:57,0
2021/7/26 15:57,0
2021/7/26 15:57,1
2021/7/26 15:57,0
2021/7/26 15:57,0
2021/7/26 15:57,0
2021/7/26 15:57,0
2021/7/26 15:57,0
2021/7/26 15:57,1
2021/7/26 15:57,1
2021/7/26 15:58,1
2021/7/26 15:58,0
2021/7/26 15:58,0
2021/7/26 15:58,0
2021/7/26 15:58,0
2021/7/26 15:58,0
2021/7/26 15:58,1
2021/7/26 15:58,1
2021/7/26 15:58,1
2021/7/26 15:59,0
2021/7/26 15:59,1
2021/7/26 15:59,1
2021/7/26 15:59,1
2021/7/26 15:59,1
2021/7/26 15:59,1
2021/7/26 15:59,1
2021/7/26 15:59,1
2021/7/26 15:59,1
2021/7/26 15:59,1
2021/7/26 15:59,0
2021/7/26 16:39,1
2021/7/26 16:40,0
2021/7/26 16:40,0
2021/7/26 16:40,0
2021/7/26 16:40,1
2021/7/26 16:40,0
2021/7/26 16:40,1
2021/7/26 16:40,0
2021/7/26 16:40,1
2021/7/26 16:40,1
2021/7/26 16:40,0
2021/7/26 16:40,1
2021/7/26 16:40,1
2021/7/26 16:40,0
2021/7/26 16:41,1
2021/7/26 16:41,1
2021/7/26 16:41,1
2021/7/26 16:41,1
2021/7/26 16:41,1
2021/7/26 16:41,0
2021/7/26 16:41,1
2021/7/26 16:41,1
2021/7/26 16:41,1
2021/7/26 16:41,1
2021/7/26 16:41,1
2021/7/26 16:41,1
2021/7/26 16:41,1
2021/7/26 16:42,0
2021/7/26 16:42,1
2021/7/26 16:42,0
2021/7/26 16:42,1
2021/7/26 16:42,0
2021/7/26 16:42,1
2021/7/26 16:42,1
2021/7/26 16:42,0
2021/7/26 16:42,0
2021/7/26 16:42,1
2021/7/26 16:42,0
2021/7/26 16:43,0
2021/7/26 16:43,0
2021/7/26 16:43,0
2021/7/26 16:43,0
2021/7/26 16:43,1
2021/7/26 16:43,0
2021/7/26 16:43,1
2021/7/26 16:43,1
2021/7/26 16:43,1
2021/7/26 16:43,0
2021/7/26 16:43,1
2021/7/26 16:43,0
2021/7/26 16:43,1
2021/7/26 16:44,1
2021/7/26 16:44,1
2021/7/26 16:44,1
2021/7/26 16:44,1
2021/7/26 16:44,1
2021/7/26 16:44,1
2021/7/26 16:44,0
2021/7/26 16:44,0
2021/7/26 16:44,1
2021/7/26 16:44,1
2021/7/26 16:44,1
2021/7/26 16:44,1
2021/7/26 16:44,1
2021/7/26 16:44,0
2021/7/26 16:44,0
2021/7/26 16:44,1
2021/7/26 16:45,0
2021/7/26 16:45,1
2021/7/26 16:45,0
2021/7/26 16:45,0
2021/7/26 16:45,0
2021/7/26 16:45,1
2021/7/26 16:45,0
2021/7/26 16:45,1
2021/7/26 16:45,0
2021/7/26 16:45,1
2021/7/26 16:45,0
2021/7/26 16:45,0
2021/7/26 16:45,1
2021/7/26 16:46,1
2021/7/26 16:46,0
2021/7/26 16:46,0
2021/7/26 16:46,0
2021/7/26 16:46,0
2021/7/26 16:46,1
2021/7/26 16:46,1
2021/7/26 16:46,1
2021/7/26 16:46,0
2021/7/26 16:46,1
2021/7/26 16:47,0
2021/7/26 16:47,0
2021/7/26 16:47,1
2021/7/26 16:47,0
2021/7/26 16:47,1
2021/7/26 16:47,1
2021/7/26 16:47,1
2021/7/26 16:47,0
2021/7/26 16:47,0
2021/7/26 16:48,1
2021/7/26 16:48,0
2021/7/26 16:48,1
2021/7/26 16:48,1
2021/7/26 16:48,0
2021/7/26 16:48,0
2021/7/26 16:48,0
2021/7/26 16:48,0
2021/7/26 16:48,1
2021/7/26 16:48,0
2021/7/26 16:48,0
2021/7/26 16:48,0
2021/7/26 16:48,0
2021/7/26 16:48,1
2021/7/26 16:48,1
2021/7/26 16:49,1
2021/7/26 16:49,1
2021/7/26 16:49,0
2021/7/26 16:49,1
2021/7/26 16:49,1
2021/7/26 16:49,1
2021/7/26 16:50,0
2021/7/26 16:50,1
2021/7/26 16:50,1
2021/7/26 16:50,0
2021/7/26 16:50,0
2021/7/26 16:50,1
2021/7/26 16:50,1
2021/7/26 16:50,1
2021/7/26 16:50,0
2021/7/26 16:50,0
2021/7/26 16:50,0
2021/7/26 16:50,0
2021/7/26 16:51,0
2021/7/26 16:51,0
2021/7/26 16:51,1
2021/7/26 16:51,0
2021/7/26 16:51,0
2021/7/26 16:51,0
2021/7/26 16:51,1
2021/7/26 16:51,1
2021/7/26 16:51,1
2021/7/26 16:51,1
2021/7/26 16:51,1
2021/7/26 16:52,1
2021/7/26 16:52,0
2021/7/26 16:52,1
2021/7/26 16:52,1
2021/7/26 16:52,0
2021/7/26 16:52,0
2021/7/26 16:52,0
2021/7/26 16:52,0
2021/7/26 16:52,1
2021/7/26 16:53,1
2021/7/26 16:53,1
2021/7/26 16:53,0
2021/7/26 16:53,1
2021/7/26 16:53,1
2021/7/26 16:53,1
2021/7/26 16:53,0
2021/7/26 16:53,0
2021/7/26 16:53,1
2021/7/26 16:53,1
2021/7/26 16:53,0
2021/7/26 16:54,1
2021/7/26 16:54,1
2021/7/26 16:54,1
2021/7/26 16:54,1
2021/7/26 16:54,1
2021/7/26 16:54,1
2021/7/26 16:54,0
2021/7/26 16:54,1
2021/7/26 16:54,1
2021/7/26 16:54,1
2021/7/26 16:54,0
2021/7/26 16:54,1
2021/7/26 16:54,1
2021/7/26 16:54,0
2021/7/26 16:55,1
2021/7/26 16:55,0
2021/7/26 16:55,1
2021/7/26 16:55,1
2021/7/26 16:55,1
2021/7/26 16:55,1
2021/7/26 16:55,1
2021/7/26 16:55,0
2021/7/26 16:55,0
2021/7/26 16:55,1
2021/7/26 16:55,1
2021/7/26 16:55,1
2021/7/26 16:56,1
2021/7/26 16:56,1
2021/7/26 16:56,0
2021/7/26 16:56,1
2021/7/26 16:56,1
2021/7/26 16:56,1
2021/7/26 16:56,0
2021/7/26 16:57,0
2021/7/26 16:57,1
2021/7/26 16:57,1
2021/7/26 16:57,1
2021/7/26 16:58,0
2021/7/26 16:58,1
2021/7/26 16:58,0
2021/7/26 16:58,1
2021/7/26 16:58,1
2021/7/26 16:58,1
2021/7/26 16:59,0
2021/7/26 16:59,1
2021/7/26 16:59,1
2021/7/26 16:59,1
2021/7/26 16:59,0
2021/7/26 16:59,1
2021/7/26 17:13,1
2021/7/26 17:13,0
2021/7/26 17:13,1
2021/7/26 17:13,1
2021/7/26 17:14,1
2021/7/26 17:14,0
2021/7/26 17:14,1
2021/7/26 17:14,1
2021/7/26 17:15,1
2021/7/26 17:15,1
2021/7/26 17:15,1
2021/7/26 17:15,1
2021/7/26 17:16,1
2021/7/26 17:16,0
2021/7/26 17:17,0
2021/7/26 17:17,1
2021/7/26 17:17,1
2021/7/26 17:17,1
2021/7/26 17:17,1
2021/7/26 17:17,1
2021/7/26 17:17,1
2021/7/26 17:17,1
2021/7/26 17:17,1
2021/7/26 17:17,1
2021/7/26 17:18,1
2021/7/26 17:18,1
2021/7/26 17:18,1
2021/7/26 17:18,0
2021/7/26 17:18,0
2021/7/26 17:19,1
2021/7/26 17:19,1
2021/7/26 17:20,0
2021/7/26 17:20,0
2021/7/26 17:20,1
2021/7/26 17:20,0
2021/7/26 17:20,1
2021/7/26 17:20,0
2021/7/26 17:20,1
2021/7/26 17:20,1
2021/7/26 17:20,0
2021/7/26 17:21,1
2021/7/26 17:21,0
2021/7/26 17:21,1
2021/7/26 17:21,0
2021/7/26 17:22,0
2021/7/26 17:22,1
2021/7/26 17:22,1
2021/7/26 17:22,1
2021/7/26 17:22,1
2021/7/26 17:22,1
2021/7/26 17:22,1
2021/7/26 17:22,0
2021/7/26 17:23,1
2021/7/26 17:23,0
2021/7/26 17:23,1
2021/7/26 17:23,1
2021/7/26 17:23,0
2021/7/26 17:23,1
2021/7/26 17:24,1
2021/7/26 17:24,0
2021/7/26 17:24,0
2021/7/26 17:24,1
2021/7/26 17:25,0
2021/7/26 17:25,0
2021/7/26 17:25,0
2021/7/26 17:25,0
2021/7/26 17:25,1
2021/7/26 17:26,0
2021/7/26 17:26,1
2021/7/26 17:26,1
2021/7/26 17:26,0
2021/7/26 17:26,1
2021/7/26 17:26,1
2021/7/26 17:27,1
2021/7/26 17:27,0
2021/7/26 17:27,1
2021/7/26 17:27,1
2021/7/26 17:27,0
2021/7/26 17:27,0
2021/7/26 17:27,0
2021/7/26 17:27,1
2021/7/26 17:27,1
2021/7/26 17:28,1
2021/7/26 17:28,1
2021/7/26 17:28,1
2021/7/26 17:28,1
2021/7/26 17:28,0
2021/7/26 17:28,0
2021/7/26 17:28,1
2021/7/26 17:29,1
2021/7/26 17:29,1
2021/7/26 17:29,1
2021/7/26 17:29,1
2021/7/26 17:29,1
2021/7/26 17:29,1
2021/7/26 17:30,1
2021/7/26 17:30,1
2021/7/26 17:30,1
2021/7/26 17:30,0
2021/7/26 17:30,0
2021/7/26 17:30,0
2021/7/26 17:30,0
2021/7/26 17:30,1
2021/7/26 17:30,0
2021/7/26 17:30,0
2021/7/26 17:30,1
2021/7/26 17:30,1
2021/7/26 17:30,0
2021/7/26 17:30,1
2021/7/26 17:31,1
2021/7/26 17:31,0
2021/7/26 17:31,0
2021/7/26 17:31,1
2021/7/26 17:31,0
2021/7/26 17:31,0
2021/7/26 17:31,0
2021/7/26 17:31,1
2021/7/26 17:32,0
2021/7/26 17:32,0
2021/7/26 17:32,1
2021/7/26 17:32,1
2021/7/26 17:32,0
2021/7/26 17:32,1
2021/7/26 17:32,0
2021/7/26 17:33,1
2021/7/26 17:33,0
2021/7/26 17:33,0
2021/7/26 17:33,1
2021/7/26 17:33,1
2021/7/26 17:33,1
2021/7/26 17:33,1
2021/7/26 17:33,0
2021/7/26 17:33,1
2021/7/26 17:33,1
2021/7/26 17:33,1
2021/7/26 17:33,1
2021/7/26 17:33,1
2021/7/26 17:33,1
2021/7/26 17:34,1
2021/7/26 17:34,0
2021/7/26 17:34,1
2021/7/26 17:34,1
2021/7/26 17:34,0
2021/7/26 17:34,1
2021/7/26 17:34,0
2021/7/26 17:34,0
2021/7/26 17:34,0
2021/7/26 17:34,0
2021/7/26 17:34,1
2021/7/26 17:34,1
2021/7/26 17:35,1
2021/7/26 17:35,1
2021/7/26 17:35,0
2021/7/26 17:35,1
2021/7/26 17:35,1
2021/7/26 17:35,0
2021/7/26 17:35,1
2021/7/26 17:35,1
2021/7/26 17:35,1
2021/7/26 17:35,1
2021/7/26 17:36,1
2021/7/26 17:36,1
2021/7/26 17:36,0
2021/7/26 17:36,0
2021/7/26 17:36,0
2021/7/26 17:36,1
2021/7/26 17:36,1
2021/7/26 17:36,0
2021/7/26 17:36,0
2021/7/26 17:36,1
2021/7/26 17:36,0
2021/7/26 17:36,0
2021/7/26 17:36,1
2021/7/26 17:36,1
2021/7/26 17:37,1
2021/7/26 17:37,0
2021/7/26 17:37,0
2021/7/26 17:37,1
2021/7/26 17:37,1
2021/7/26 17:37,1
2021/7/26 17:37,1
2021/7/26 17:37,1
2021/7/26 17:37,1
2021/7/26 17:37,1
2021/7/26 17:38,1
2021/7/26 17:38,1
2021/7/26 17:38,1
2021/7/26 17:38,1
2021/7/26 17:38,1
2021/7/26 17:38,1
2021/7/26 17:38,1
2021/7/26 17:38,1
2021/7/26 17:38,0
2021/7/26 17:38,1
2021/7/26 17:38,1
2021/7/26 17:38,1
2021/7/26 17:38,0
2021/7/26 17:38,1
2021/7/26 17:38,1
2021/7/26 17:39,0
2021/7/26 17:39,1
2021/7/26 17:39,1
2021/7/26 17:39,0
2021/7/26 17:39,1
2021/7/26 17:39,0
2021/7/26 17:39,1
2021/7/26 17:39,0
2021/7/26 17:39,1
2021/7/26 17:39,1
2021/7/26 17:39,0
2021/7/26 17:39,0
2021/7/26 17:40,1
2021/7/26 17:40,0
2021/7/26 17:40,0
2021/7/26 17:40,1
2021/7/26 17:40,1
2021/7/26 17:40,1
2021/7/26 17:40,1
2021/7/26 17:40,1
2021/7/26 17:40,1
2021/7/26 17:40,1
2021/7/26 17:40,0
2021/7/26 17:40,0
2021/7/26 17:40,1
2021/7/26 17:40,0
2021/7/26 17:40,1
2021/7/26 17:40,1
2021/7/26 17:40,0
2021/7/26 17:40,1
2021/7/26 17:41,1
2021/7/26 17:41,1
2021/7/26 17:41,1
2021/7/26 17:41,1
2021/7/26 17:41,0
2021/7/26 17:41,1
2021/7/26 17:41,0
2021/7/26 17:41,0
2021/7/26 17:41,1
2021/7/26 17:41,1
2021/7/26 17:41,1
2021/7/26 17:41,0
2021/7/26 17:41,0
2021/7/26 17:41,0
2021/7/26 17:41,1
2021/7/26 17:41,0
2021/7/26 17:41,1
2021/7/26 17:42,1
2021/7/26 17:42,1
2021/7/26 17:42,0
2021/7/26 17:42,0
2021/7/26 17:42,1
2021/7/26 17:42,0
2021/7/26 17:42,0
2021/7/26 17:42,1
2021/7/26 17:42,0
2021/7/26 17:42,0
2021/7/26 17:43,1
2021/7/26 17:43,1
2021/7/26 17:43,0
2021/7/26 17:43,1
2021/7/26 17:43,1
2021/7/26 17:43,1
2021/7/26 17:43,0
2021/7/26 17:43,1
2021/7/26 17:43,0
2021/7/26 17:43,0
2021/7/26 17:43,1
2021/7/26 17:43,1
2021/7/26 17:43,0
2021/7/26 17:43,0
2021/7/26 17:44,0
2021/7/26 17:44,0
2021/7/26 17:44,1
2021/7/26 17:44,0
2021/7/26 17:44,1
2021/7/26 17:44,0
2021/7/26 17:44,1
2021/7/26 17:44,1
2021/7/26 17:44,0
2021/7/26 17:44,1
2021/7/26 17:44,1
2021/7/26 17:44,1
2021/7/26 17:45,1
2021/7/26 17:45,0
2021/7/26 17:45,1
2021/7/26 17:45,1
2021/7/26 17:45,0
2021/7/26 17:45,0
2021/7/26 17:45,1
2021/7/26 17:45,1
2021/7/26 17:45,1
2021/7/26 17:46,1
2021/7/26 17:46,1
2021/7/26 17:46,1
2021/7/26 17:46,1
2021/7/26 17:46,1
2021/7/26 17:46,0
2021/7/26 17:46,1
2021/7/26 17:46,1
2021/7/26 17:46,0
